poverty_strata,allocation_residual
Low (bottom 25%),-1.5143602933902807
Medium,-1.3700849454273745
Medium,-1.992764746794449
Medium,-1.5486545043642475
Medium,-1.3283463759804792
Low (bottom 25%),2.4318423243167655
Medium,-0.029879741620372997
Medium,0.18752428047299946
Medium,2.613448964830045
High (top 25%),-0.11843535030820161
Low (bottom 25%),-0.14611913729884177
High (top 25%),-1.565006043967162
High (top 25%),-0.6021773629601334
Medium,-1.5357878840828247
High (top 25%),-1.105440051855821
Medium,-1.3278823544538665
Medium,-1.4682423491721734
Low (bottom 25%),-0.7644777087965768
Medium,-1.213577799791916
Medium,-1.4898755571007414
Medium,-1.5264921202568256
High (top 25%),-0.7012145348558684
High (top 25%),-0.9529277743367252
High (top 25%),-0.9945061430536677
High (top 25%),2.1419223122334703
Medium,-0.049250832336374124
Medium,-1.5697997118921432
High (top 25%),-1.0265552970159673
Low (bottom 25%),0.3751565760556639
Medium,-0.06293756476511743
Low (bottom 25%),-0.467396513051666
Low (bottom 25%),-0.7176964985408005
High (top 25%),-0.6936616540081934
Medium,-1.9048670997354453
Medium,-0.7348529916994748
High (top 25%),-1.7712060044584494
Medium,-1.740486892358772
High (top 25%),-1.689294660999257
Low (bottom 25%),-1.3410626601044162
High (top 25%),-1.6497650516129865
Medium,-0.28533891564284886
Medium,-0.6610061716108796
High (top 25%),-1.513685093760497
Medium,-1.7972267281319683
Low (bottom 25%),-1.3819863583596483
Medium,-1.925991686029105
Medium,-2.017954515048286
High (top 25%),-1.8687305803035306
Medium,-1.6390131080702584
Medium,-1.6300679141919447
High (top 25%),-0.8268269314286236
Low (bottom 25%),-1.4955487755250834
High (top 25%),-1.48547923205597
High (top 25%),-1.7455843061664909
Medium,-1.1781820966174545
Medium,-1.6010818424066255
Medium,-1.6550293677489873
Medium,-1.8729931078538145
Medium,-0.8613187474581333
High (top 25%),-1.6543236635853225
High (top 25%),-1.2998132931751496
Medium,-1.195058862210745
Medium,-1.675234741124847
High (top 25%),-1.1142051091042573
Low (bottom 25%),-0.9581336536500196
High (top 25%),-1.4080029286471014
Medium,-1.6587943639503742
Medium,-1.14268598634378
Medium,-2.1268827360144593
High (top 25%),-0.5567335796891246
High (top 25%),-1.484241004568681
Low (bottom 25%),-0.46921009678710557
Low (bottom 25%),-1.2910246950663187
Low (bottom 25%),-1.6079068180773688
Medium,-1.0929893260522947
