poverty_strata,allocation_residual
Low (bottom 25%),-0.19715455313384916
Medium,-1.7382041160080963
Medium,0.31971506329886334
Medium,-1.214318491874498
Medium,-1.6361014802556308
Medium,-1.7337159005900658
Medium,0.3384195373034587
Medium,-2.213404708066161
Low (bottom 25%),0.581958071986178
High (top 25%),0.0575170832525094
Low (bottom 25%),-1.7264940732643916
Medium,-1.0271202085558517
Medium,-1.3915512933729726
Medium,-2.2105451554164044
Medium,-1.391761475956594
Low (bottom 25%),-0.19656893641869014
Medium,-0.5837406460802187
Medium,-0.6205806484159825
Medium,1.1980856304749419
Medium,-0.922772525572031
High (top 25%),-1.4024531748377866
High (top 25%),-1.4096064997056261
High (top 25%),-1.1066135598843394
High (top 25%),-0.3995720563200135
Medium,-1.3839787655916196
Medium,-1.1249540573158532
Low (bottom 25%),-0.9526436576902745
High (top 25%),-1.0222115575289483
High (top 25%),-1.1867063734281142
Medium,-0.6712186647692242
Medium,-0.8818179443747614
Low (bottom 25%),-0.5142191348538266
High (top 25%),0.9557563081816627
Low (bottom 25%),-0.7379859335171343
High (top 25%),0.38823760806424157
Medium,-0.43070184409236184
Medium,-0.07309436793184379
High (top 25%),-1.1689720975189422
High (top 25%),-0.8269392319792127
High (top 25%),-0.8163546361073539
High (top 25%),-0.6059866336499743
Medium,-1.5950694431555001
Medium,-1.45962104407687
High (top 25%),-1.6395444145624543
Medium,-1.4304143187020422
High (top 25%),-1.7591367473178179
High (top 25%),-1.5425673874882515
High (top 25%),-1.6467993817496283
High (top 25%),-0.7799426677363169
High (top 25%),-1.8057849477987964
Medium,-1.715543200559508
High (top 25%),-0.10292556146091793
High (top 25%),-1.5446465638697326
High (top 25%),-0.31835553248776455
High (top 25%),-0.4476298428323468
High (top 25%),-0.11968987979087675
High (top 25%),-0.3671877596054036
High (top 25%),-0.7672428128654988
High (top 25%),1.057607215207476
Medium,-0.47365743450754033
High (top 25%),0.044714574546616724
Medium,-0.6191901104286032
High (top 25%),-0.6217239798380528
High (top 25%),1.2849517629060636
Medium,-0.9769562204831203
High (top 25%),-0.2904719062946036
High (top 25%),0.2986510693427946
High (top 25%),-0.6038394566740195
Medium,-0.2622915895414975
High (top 25%),-2.041142982761106
Medium,-1.7556790586718154
High (top 25%),-0.8039907850534406
Medium,-1.89538977152273
Medium,-1.7264099291404655
Medium,-0.43173073922439725
Medium,-0.12197093927267459
High (top 25%),-0.28707586478955116
High (top 25%),0.17623595585825041
High (top 25%),-2.2376250012694987
High (top 25%),0.6156635517018211
High (top 25%),-1.3163434093583484
High (top 25%),-0.5306597228722075
Medium,-0.6906197446293918
High (top 25%),-0.49827115595483834
High (top 25%),-0.4023518648823936
High (top 25%),-0.09844520170475214
High (top 25%),0.3752130226060928
High (top 25%),-0.4465969192402176
High (top 25%),-0.4725872860220404
Medium,0.22030706236784342
Medium,-0.83009153930184
Medium,-0.18969280069598082
Medium,0.4921238930140249
Medium,-0.38061276039926
High (top 25%),-0.35973967891188463
Medium,-0.513026879811529
Medium,-0.6532949675551528
Medium,-0.44760300396344616
Medium,-0.7094211896121887
Low (bottom 25%),-0.652735450065031
Medium,-0.4377715279678933
Low (bottom 25%),-0.2700197315381502
Medium,-0.5182630450010738
Low (bottom 25%),0.0565622260820739
High (top 25%),-0.16242840138835243
Medium,-0.66288487775303
Medium,-0.1394535556640738
High (top 25%),-0.05262879573230738
Medium,-0.1762115573205197
Medium,0.1329758406528427
Medium,-0.2698859809192619
Medium,-0.14401458561835828
Low (bottom 25%),-0.23936756037307264
Medium,3.2915127333509626
Medium,1.5876325624756151
Medium,0.84661108991031
Low (bottom 25%),-0.6573520366868975
Medium,-0.37086524314331326
Medium,-0.06821753069093113
Medium,0.01766245781032978
Medium,-0.5492001246040246
Medium,0.07550619701078808
Low (bottom 25%),-0.8783245394791914
Medium,0.5443528780165158
Low (bottom 25%),-0.4290133772777787
High (top 25%),1.3374791410655613
Low (bottom 25%),-0.8740218081884897
High (top 25%),0.1067517625849068
Medium,-0.4732498704142812
High (top 25%),-1.2931338616083872
High (top 25%),-1.0158996444627906
Medium,0.1196653358043621
High (top 25%),0.7602660773324624
Medium,-0.7230460062688686
Medium,-0.8640121128809034
Medium,-0.6999310145952338
Low (bottom 25%),-0.12178682300744893
High (top 25%),0.17877500970333987
Medium,0.24683866426919215
Low (bottom 25%),-0.37520765730181665
Medium,-1.2310747385044578
Low (bottom 25%),-0.8358018055030682
Medium,-1.0822862329566003
Medium,0.9857638704928418
Medium,0.7695896393907928
Low (bottom 25%),0.4954162165361182
Medium,0.651567115918473
Medium,1.239233595922399
Low (bottom 25%),-0.29333329237595535
Low (bottom 25%),-0.3488933553750508
Medium,-0.02858428213617572
Low (bottom 25%),-0.21953518495370183
Medium,-0.3606059119232723
Low (bottom 25%),0.5744195051167311
High (top 25%),-2.1302840020325413
Medium,-1.575048929185051
Medium,-1.348941726770595
Medium,-1.5956589510071368
Medium,-1.4330215190909907
Medium,-1.4009727962528025
Medium,-1.8251706726059669
Low (bottom 25%),-0.7425653170415263
High (top 25%),-1.1418966757447406
Medium,-1.3558864899022616
Medium,-2.3269892940725923
Medium,-1.4875579704720918
Medium,-2.2602520744411176
Medium,-1.7923099279087626
Low (bottom 25%),-0.9969634201156143
Medium,-1.5675349391338027
Low (bottom 25%),-0.7180191666818478
Low (bottom 25%),-1.66833642337362
Low (bottom 25%),-1.9165596666179059
Medium,-1.3355112136384102
High (top 25%),-1.0449361925546155
High (top 25%),-0.07744259400844701
High (top 25%),-1.7112789591819022
Medium,-1.2537863957562674
High (top 25%),-1.2622616350244988
Low (bottom 25%),-1.9499251808716596
Medium,-1.2552801710840016
Low (bottom 25%),-0.7057877152035456
Medium,-1.309902945215652
Low (bottom 25%),-0.8562473004011202
Medium,-1.1541577953241622
High (top 25%),-1.487870363004637
Medium,-1.2965677495039278
High (top 25%),-1.6334943863178681
Medium,-1.359497841710193
High (top 25%),-0.3538327355129573
Medium,0.8917081908223897
Low (bottom 25%),-0.6245948537073228
Low (bottom 25%),-0.49834419080807224
Medium,-0.715373959224848
Low (bottom 25%),-0.6089627648152616
Low (bottom 25%),-0.6018566186707147
Low (bottom 25%),-0.7182081911379903
High (top 25%),-0.8049570012658195
Medium,-0.7723872894676578
High (top 25%),0.06059957100166029
Medium,-0.9781204428152401
Medium,-1.0302025918677555
Medium,-0.7004871552436127
Medium,-0.7151506915798469
Medium,-0.300225869979444
Medium,-0.6139236871368339
Medium,-0.8550043832365919
Low (bottom 25%),-0.33859503319873707
Medium,-0.3774286709119192
Medium,-0.24770005382504987
High (top 25%),-0.6874183023331649
High (top 25%),-1.0903071795363732
