cell_id,region,x_meta,x_wp,wealth,wealth_rank,x_coord,y_coord,area,distance_to_center,log_density,p_meta,p_wp,residual,pop_meta,pop_worldpop
13233020100312,PHI_CagayandeOroCity,68.12237818087786,1635.8289794921875,-0.173,0.4105263157894737,675768.5706746331,916445.4866430617,5820731.516800248,12471.555695472838,-8.177031526045349,0.0005120772009694982,0.0018156508666319485,-1.2657237495979687,68.12237818087786,1635.8289794921875
13233020100321,PHI_CagayandeOroCity,74.28142506361323,2224.42041015625,-0.177,0.4,673357.5475226943,914031.113997943,5821244.508399208,15424.96956317801,-7.869772959057269,0.0005583748724919484,0.002468944428841018,-1.4865152916299098,74.28142506361323,2224.42041015625
13233020100322,PHI_CagayandeOroCity,26.979276318489035,421.1669921875,-0.505,0.1368421052631579,670946.2591188072,911616.7937513285,5821757.5505094975,18536.617285294236,-9.534083347680337,0.00020280372867639406,0.0004674646457232495,-0.8350847850538581,26.979276318489035,421.1669921875
13233020100323,PHI_CagayandeOroCity,111.99177236019722,1733.85009765625,-0.11,0.47368421052631576,673367.0352944189,911626.2652591423,5821877.671623953,17722.241490691908,-8.119033686934264,0.0008418442640026313,0.0019244471591380575,-0.8267989110745751,111.99177236019722,1733.85009765625
13233020100330,PHI_CagayandeOroCity,145.55180578518917,3199.1513671875,0.689,0.7052631578947368,675778.2157059738,914040.743454466,5821366.294793792,14836.35261044944,-7.506404694848976,0.0010941156679024943,0.0035508247042571324,-1.1772333965751158,145.55180578518917,3199.1513671875
13233020102011,PHI_CagayandeOroCity,10.461155364039511,713.7332763671875,-0.246,0.3473684210526316,668534.7061518275,909202.5252244308,5822270.64355776,21738.727566931826,-9.006691558525143,7.863670207672596e-05,0.0007921918843756707,-2.309963957293789,10.461155364039511,713.7332763671875
13233020102100,PHI_CagayandeOroCity,30.35500062811925,741.343017578125,-0.486,0.15789473684210525,670955.5903105047,909211.8394674431,5822389.0987518,20768.416091740084,-8.968757803646639,0.00022817911194806655,0.0008228366835481863,-1.2826265245920947,30.35500062811925,741.343017578125
13233020102101,PHI_CagayandeOroCity,83.95832661096848,452.46795654296875,-0.275,0.3263157894736842,673376.498756509,909221.2866796023,5822509.246190056,20044.90116815186,-9.462524922386615,0.0006311163238438448,0.0005022064333862003,0.22847889623664805,83.95832661096848,452.46795654296875
13233020102103,PHI_CagayandeOroCity,58.07522976015873,730.300048828125,0.159,0.5894736842105263,673385.9379022494,906816.1785927368,5823139.231391094,22385.088828832046,-8.983894585641222,0.0004365525968909576,0.0008105797935966769,-0.6188408155655761,58.07522976015873,730.300048828125
13233020102121,PHI_CagayandeOroCity,30.46333604244908,1444.80859375,-0.045,0.5263157894736842,673395.3527249409,904410.941332049,5823767.626524325,24737.86797462066,-8.301725838070627,0.0002289934712998277,0.001603632169527795,-1.9463325735099344,30.46333604244908,1444.80859375
13233020102123,PHI_CagayandeOroCity,16.718299830561712,903.6881713867188,-0.354,0.2578947368421053,673404.743217901,902005.5752311306,5824394.430882797,27099.9933221681,-8.77108123391889,0.00012567177498575103,0.0010030279644836517,-2.0771044246814983,16.718299830561712,903.6881713867188
